locusId	sysName	type	scaffoldId	begin	end	strand	name	desc	GC	nTA	used
DZA65_RS01035	DZA65_RS01035	1	NZ_CP031560	233649	235838	-	NA	fatty acid oxidation complex subunit alpha FadB	0.6137	53	TRUE
DZA65_RS01040	DZA65_RS01040	1	NZ_CP031560	236020	237351	+	NA	Xaa-Pro dipeptidase	0.5938	45	TRUE
DZA65_RS01045	DZA65_RS01045	1	NZ_CP031560	237351	237965	+	NA	IMPACT family protein	0.6114	16	TRUE
DZA65_RS01050	DZA65_RS01050	1	NZ_CP031560	238007	239458	+	NA	Trk system potassium transporter TrkH	0.5599	47	TRUE
DZA65_RS01055	DZA65_RS01055	1	NZ_CP031560	239477	240016	+	NA	menaquinone-dependent protoporphyrinogen IX dehydrogenase	0.5222	21	FALSE
DZA65_RS01065	DZA65_RS01065	2	NZ_CP031560	240390	241937	+	NA	16S ribosomal RNA	0.5549	67	FALSE
DZA65_RS01070	DZA65_RS01070	5	NZ_CP031560	242020	242095	+	NA	tRNA-Glu	0.6447	3	FALSE
DZA65_RS01075	DZA65_RS01075	2	NZ_CP031560	242281	245304	+	NA	23S ribosomal RNA	0.5403	144	FALSE
DZA65_RS01080	DZA65_RS01080	2	NZ_CP031560	245407	245522	+	NA	5S ribosomal RNA	0.6466	4	FALSE
DZA65_RS01085	DZA65_RS01085	1	NZ_CP031560	245800	246837	+	NA	UDP-N-acetylmuramate dehydrogenase	0.4759	53	FALSE
DZA65_RS01090	DZA65_RS01090	1	NZ_CP031560	246834	247793	+	NA	bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	0.4656	58	FALSE
DZA65_RS01095	DZA65_RS01095	1	NZ_CP031560	247820	248770	-	NA	type I pantothenate kinase	0.4448	52	FALSE
DZA65_RS01100	DZA65_RS01100	5	NZ_CP031560	249453	249528	+	NA	tRNA-Thr	0.5658	5	FALSE
DZA65_RS01105	DZA65_RS01105	5	NZ_CP031560	249545	249629	+	NA	tRNA-Tyr	0.5882	1	FALSE
DZA65_RS01110	DZA65_RS01110	5	NZ_CP031560	249765	249839	+	NA	tRNA-Gly	0.5467	4	FALSE
DZA65_RS01115	DZA65_RS01115	5	NZ_CP031560	249849	249924	+	NA	tRNA-Thr	0.5395	5	FALSE
DZA65_RS01120	DZA65_RS01120	1	NZ_CP031560	250031	251215	+	NA	elongation factor Tu	0.5603	41	FALSE
DZA65_RS01125	DZA65_RS01125	1	NZ_CP031560	251450	251833	+	NA	preprotein translocase subunit SecE	0.5339	15	FALSE
DZA65_RS01130	DZA65_RS01130	1	NZ_CP031560	251835	252380	+	NA	transcription termination/antitermination protein NusG	0.5385	13	FALSE
DZA65_RS01135	DZA65_RS01135	1	NZ_CP031560	252532	252960	+	NA	50S ribosomal protein L11	0.5385	14	FALSE
DZA65_RS01140	DZA65_RS01140	1	NZ_CP031560	252964	253668	+	NA	50S ribosomal protein L1	0.5177	27	FALSE
DZA65_RS01145	DZA65_RS01145	1	NZ_CP031560	254006	254503	+	NA	50S ribosomal protein L10	0.5221	14	FALSE
DZA65_RS01150	DZA65_RS01150	1	NZ_CP031560	254570	254935	+	NA	50S ribosomal protein L7/L12	0.4699	13	FALSE
DZA65_RS01160	DZA65_RS01160	1	NZ_CP031560	255259	259287	+	NA	DNA-directed RNA polymerase subunit beta	0.5483	132	FALSE
DZA65_RS01165	DZA65_RS01165	1	NZ_CP031560	259395	263618	+	NA	DNA-directed RNA polymerase subunit beta'	0.5668	125	FALSE
DZA65_RS01170	DZA65_RS01170	1	NZ_CP031560	263862	264959	+	NA	DUF1176 domain-containing protein	0.582	31	TRUE
DZA65_RS01175	DZA65_RS01175	1	NZ_CP031560	265235	265414	-	NA	DUF1127 domain-containing protein	0.5833	6	TRUE
DZA65_RS01180	DZA65_RS01180	1	NZ_CP031560	265674	265865	-	NA	DUF1127 domain-containing protein	0.5104	9	TRUE
DZA65_RS22770	DZA65_RS22770	1	NZ_CP031560	265890	266033	+	NA	hypothetical protein	0.3889	10	TRUE
DZA65_RS01185	DZA65_RS01185	1	NZ_CP031560	266030	267460	+	NA	PLP-dependent aminotransferase family protein	0.5325	67	TRUE
DZA65_RS01190	DZA65_RS01190	1	NZ_CP031560	267556	268704	-	NA	2-iminoacetate synthase ThiH	0.6153	26	TRUE
DZA65_RS01195	DZA65_RS01195	1	NZ_CP031560	268704	269483	-	NA	thiazole synthase	0.6513	16	TRUE
DZA65_RS01200	DZA65_RS01200	1	NZ_CP031560	269485	269685	-	NA	sulfur carrier protein ThiS	0.6119	2	FALSE
DZA65_RS01205	DZA65_RS01205	1	NZ_CP031560	269682	270431	-	NA	HesA/MoeB/ThiF family protein	0.656	13	TRUE
DZA65_RS01210	DZA65_RS01210	1	NZ_CP031560	270433	271068	-	NA	thiamine phosphate synthase	0.6447	18	TRUE
DZA65_RS01215	DZA65_RS01215	1	NZ_CP031560	271068	273035	-	NA	phosphomethylpyrimidine synthase ThiC	0.6143	48	TRUE
DZA65_RS01220	DZA65_RS01220	1	NZ_CP031560	273367	273819	-	NA	Rsd/AlgQ family anti-sigma factor	0.5232	14	TRUE
DZA65_RS01225	DZA65_RS01225	1	NZ_CP031560	273925	274698	+	NA	NAD(+) diphosphatase	0.6072	21	TRUE
DZA65_RS01230	DZA65_RS01230	1	NZ_CP031560	274754	275827	+	NA	uroporphyrinogen decarboxylase	0.622	27	FALSE
DZA65_RS01235	DZA65_RS01235	1	NZ_CP031560	275824	276501	+	NA	deoxyribonuclease V	0.6342	15	TRUE
DZA65_RS01240	DZA65_RS01240	1	NZ_CP031560	276593	277183	+	NA	YjaG family protein	0.5296	20	TRUE
DZA65_RS01245	DZA65_RS01245	1	NZ_CP031560	277495	277767	+	NA	DNA-binding protein HU-alpha	0.4615	12	FALSE
DZA65_RS01250	DZA65_RS01250	1	NZ_CP031560	277772	278500	+	NA	DUF1481 domain-containing protein	0.6104	22	TRUE
DZA65_RS01255	DZA65_RS01255	1	NZ_CP031560	278583	279872	-	NA	phosphoribosylamine--glycine ligase	0.6085	36	TRUE
DZA65_RS01260	DZA65_RS01260	1	NZ_CP031560	279888	281477	-	NA	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	0.5811	48	TRUE
DZA65_RS01265	DZA65_RS01265	2	NZ_CP031560	282076	283623	+	NA	16S ribosomal RNA	0.5549	67	FALSE
DZA65_RS01270	DZA65_RS01270	5	NZ_CP031560	283706	283781	+	NA	tRNA-Glu	0.6447	3	FALSE
DZA65_RS01275	DZA65_RS01275	2	NZ_CP031560	283967	286990	+	NA	23S ribosomal RNA	0.5407	144	TRUE
DZA65_RS01280	DZA65_RS01280	2	NZ_CP031560	287093	287208	+	NA	5S ribosomal RNA	0.6466	4	FALSE
DZA65_RS01285	DZA65_RS01285	1	NZ_CP031560	287489	288250	-	NA	amino acid ABC transporter ATP-binding protein	0.5223	28	TRUE
DZA65_RS01290	DZA65_RS01290	1	NZ_CP031560	288259	289347	-	NA	amino acid ABC transporter permease	0.5767	39	TRUE
DZA65_RS01295	DZA65_RS01295	1	NZ_CP031560	289363	290541	-	NA	amino acid ABC transporter permease	0.5539	48	TRUE
DZA65_RS01300	DZA65_RS01300	1	NZ_CP031560	290613	291638	-	NA	amino acid ABC transporter substrate-binding protein	0.5789	26	TRUE
DZA65_RS01305	DZA65_RS01305	1	NZ_CP031560	292157	292822	-	NA	amino acid ABC transporter permease	0.5796	25	TRUE
DZA65_RS01310	DZA65_RS01310	1	NZ_CP031560	292848	293618	-	NA	amino acid ABC transporter substrate-binding protein	0.5357	28	TRUE
DZA65_RS01315	DZA65_RS01315	1	NZ_CP031560	293863	295005	+	NA	endonuclease	0.5652	40	TRUE
DZA65_RS01320	DZA65_RS01320	7	NZ_CP031560	295074	295169	+	NA	ASCH domain-containing protein	0.5625	2	TRUE
DZA65_RS01325	DZA65_RS01325	1	NZ_CP031560	295403	296605	-	NA	IS256 family transposase	0.4971	51	FALSE
DZA65_RS01330	DZA65_RS01330	1	NZ_CP031560	296670	297041	-	NA	hypothetical protein	0.3575	30	TRUE
DZA65_RS22775	DZA65_RS22775	1	NZ_CP031560	297459	297644	-	NA	hypothetical protein	0.4516	6	TRUE
DZA65_RS01340	DZA65_RS01340	1	NZ_CP031560	297831	298019	+	NA	host cell division inhibitor Icd-like protein	0.5079	6	TRUE
DZA65_RS01345	DZA65_RS01345	1	NZ_CP031560	298012	298203	+	NA	hypothetical protein	0.4583	8	TRUE
DZA65_RS01350	DZA65_RS01350	1	NZ_CP031560	298342	298638	-	NA	DNA-binding transcriptional regulator Fis	0.5219	11	TRUE
DZA65_RS01355	DZA65_RS01355	1	NZ_CP031560	298662	299627	-	NA	tRNA dihydrouridine synthase DusB	0.5652	28	TRUE
DZA65_RS01360	DZA65_RS01360	1	NZ_CP031560	299960	300847	-	NA	50S ribosomal protein L11 methyltransferase	0.6216	13	TRUE
DZA65_RS01365	DZA65_RS01365	1	NZ_CP031560	300862	302313	-	NA	sodium/pantothenate symporter	0.6136	41	TRUE
DZA65_RS01370	DZA65_RS01370	1	NZ_CP031560	302303	302545	-	NA	YhdT family protein	0.6173	6	TRUE
DZA65_RS01375	DZA65_RS01375	1	NZ_CP031560	302737	304080	-	NA	acetyl-CoA carboxylase biotin carboxylase subunit	0.5707	41	FALSE
DZA65_RS01380	DZA65_RS01380	1	NZ_CP031560	304092	304553	-	NA	acetyl-CoA carboxylase biotin carboxyl carrier protein	0.5779	11	FALSE
DZA65_RS01385	DZA65_RS01385	1	NZ_CP031560	304589	305041	-	NA	type II 3-dehydroquinate dehydratase	0.5364	17	FALSE
DZA65_RS01390	DZA65_RS01390	1	NZ_CP031560	305280	305879	-	NA	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	0.5633	17	TRUE
DZA65_RS01395	DZA65_RS01395	1	NZ_CP031560	305948	306949	-	NA	protein-methionine-sulfoxide reductase catalytic subunit MsrP	0.6118	29	TRUE
DZA65_RS01400	DZA65_RS01400	1	NZ_CP031560	307162	308148	-	NA	oxidoreductase	0.6454	22	TRUE
DZA65_RS01405	DZA65_RS01405	1	NZ_CP031560	308301	310247	+	NA	RNase E specificity factor CsrD	0.586	61	TRUE
DZA65_RS01410	DZA65_RS01410	1	NZ_CP031560	310562	311605	+	NA	rod shape-determining protein MreB	0.5843	33	FALSE
DZA65_RS01415	DZA65_RS01415	1	NZ_CP031560	311709	312827	+	NA	rod shape-determining protein MreC	0.6095	32	FALSE
DZA65_RS01420	DZA65_RS01420	1	NZ_CP031560	312824	313312	+	NA	rod shape-determining protein MreD	0.5501	13	FALSE
DZA65_RS01425	DZA65_RS01425	1	NZ_CP031560	313337	313930	+	NA	septum formation inhibitor Maf	0.5892	16	TRUE
DZA65_RS01430	DZA65_RS01430	1	NZ_CP031560	313920	315389	+	NA	ribonuclease G	0.5707	41	TRUE
DZA65_RS01435	DZA65_RS01435	1	NZ_CP031560	315499	319335	+	NA	AsmA2 domain-containing protein	0.6127	88	TRUE
DZA65_RS01440	DZA65_RS01440	1	NZ_CP031560	319382	320827	+	NA	metalloprotease TldD	0.6355	33	TRUE
DZA65_RS01445	DZA65_RS01445	1	NZ_CP031560	320888	321832	-	NA	HTH-type transcriptional activator AaeR	0.5873	37	TRUE
DZA65_RS01450	DZA65_RS01450	1	NZ_CP031560	322170	322373	+	NA	AaeX family protein	0.4951	9	TRUE
DZA65_RS01455	DZA65_RS01455	1	NZ_CP031560	322405	323328	+	NA	p-hydroxybenzoic acid efflux pump subunit AaeA	0.6147	22	TRUE
DZA65_RS01460	DZA65_RS01460	1	NZ_CP031560	323342	325291	+	NA	p-hydroxybenzoic acid efflux pump subunit AaeB	0.6087	39	TRUE
DZA65_RS01465	DZA65_RS01465	1	NZ_CP031560	325304	325804	-	NA	DUF1543 domain-containing protein	0.5968	18	TRUE
DZA65_RS01470	DZA65_RS01470	1	NZ_CP031560	325919	326545	+	NA	LysE family transporter	0.6364	14	TRUE
DZA65_RS01475	DZA65_RS01475	1	NZ_CP031560	326575	327123	-	NA	ribosome-associated protein	0.6029	7	FALSE
DZA65_RS01480	DZA65_RS01480	1	NZ_CP031560	327314	328654	+	NA	metalloprotease PmbA	0.601	33	TRUE
DZA65_RS01485	DZA65_RS01485	1	NZ_CP031560	328721	329131	-	NA	nucleoside diphosphate kinase regulator	0.601	9	TRUE
DZA65_RS01490	DZA65_RS01490	1	NZ_CP031560	329311	329583	-	NA	PTS phosphocarrier protein NPr	0.5824	3	FALSE
DZA65_RS01495	DZA65_RS01495	1	NZ_CP031560	329580	330434	-	NA	RNase adapter RapZ	0.5766	24	TRUE
DZA65_RS01500	DZA65_RS01500	1	NZ_CP031560	330580	331068	-	NA	PTS IIA-like nitrogen regulatory protein PtsN	0.5603	16	TRUE
DZA65_RS01505	DZA65_RS01505	1	NZ_CP031560	331161	331448	-	NA	ribosome hibernation promoting factor	0.4653	13	TRUE
DZA65_RS01510	DZA65_RS01510	1	NZ_CP031560	331473	332906	-	NA	RNA polymerase factor sigma-54	0.5816	40	TRUE
DZA65_RS01515	DZA65_RS01515	1	NZ_CP031560	332956	333681	-	NA	LPS export ABC transporter ATP-binding protein	0.5647	23	FALSE
DZA65_RS01520	DZA65_RS01520	1	NZ_CP031560	333697	334275	-	NA	lipopolysaccharide ABC transporter substrate-binding protein LptA	0.5527	14	FALSE
DZA65_RS01525	DZA65_RS01525	1	NZ_CP031560	334253	334822	-	NA	LPS export ABC transporter periplasmic protein LptC	0.4895	30	TRUE
DZA65_RS01530	DZA65_RS01530	1	NZ_CP031560	334819	335385	-	NA	3-deoxy-manno-octulosonate-8-phosphatase KdsC	0.5891	21	TRUE
DZA65_RS01535	DZA65_RS01535	1	NZ_CP031560	335433	336419	-	NA	arabinose-5-phosphate isomerase KdsD	0.5947	16	FALSE
DZA65_RS01540	DZA65_RS01540	1	NZ_CP031560	336450	337412	-	NA	calcium/sodium antiporter	0.5836	29	TRUE
DZA65_RS01545	DZA65_RS01545	1	NZ_CP031560	337693	338502	+	NA	phospholipid ABC transporter ATP-binding protein MlaF	0.5926	16	TRUE
DZA65_RS01550	DZA65_RS01550	1	NZ_CP031560	338506	339288	+	NA	lipid asymmetry maintenance ABC transporter permease subunit MlaE	0.5951	20	TRUE
DZA65_RS01555	DZA65_RS01555	1	NZ_CP031560	339293	339907	+	NA	outer membrane lipid asymmetry maintenance protein MlaD	0.5106	27	TRUE
DZA65_RS01560	DZA65_RS01560	1	NZ_CP031560	339919	340572	+	NA	phospholipid-binding protein MlaC	0.5566	23	TRUE
DZA65_RS01565	DZA65_RS01565	1	NZ_CP031560	340565	340867	+	NA	lipid asymmetry maintenance protein MlaB	0.5941	7	TRUE
DZA65_RS01570	DZA65_RS01570	1	NZ_CP031560	341000	341254	+	NA	BolA family iron metabolism protein IbaG	0.5137	11	TRUE
DZA65_RS01575	DZA65_RS01575	1	NZ_CP031560	341308	342570	+	NA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	0.5891	33	FALSE
DZA65_RS01580	DZA65_RS01580	1	NZ_CP031560	342625	343686	-	NA	outer membrane-stress sensor serine endopeptidase DegS	0.5518	40	TRUE
DZA65_RS01585	DZA65_RS01585	1	NZ_CP031560	343774	345144	-	NA	serine endoprotease DegQ	0.5624	42	TRUE
DZA65_RS01590	DZA65_RS01590	1	NZ_CP031560	345381	345785	-	NA	DUF1043 family protein	0.5531	15	FALSE
DZA65_RS01595	DZA65_RS01595	1	NZ_CP031560	345996	347126	+	NA	cell division protein ZapE	0.5765	27	TRUE
DZA65_RS01605	DZA65_RS01605	1	NZ_CP031560	347381	347809	+	NA	50S ribosomal protein L13	0.5035	22	FALSE
DZA65_RS01610	DZA65_RS01610	1	NZ_CP031560	347825	348217	+	NA	30S ribosomal protein S9	0.5344	16	FALSE
DZA65_RS01615	DZA65_RS01615	1	NZ_CP031560	348534	349175	+	NA	stringent starvation protein A	0.5498	14	TRUE
DZA65_RS01620	DZA65_RS01620	1	NZ_CP031560	349180	349677	+	NA	ClpXP protease specificity-enhancing factor	0.5884	11	TRUE
DZA65_RS01625	DZA65_RS01625	1	NZ_CP031560	349770	350009	+	NA	hypothetical protein	0.4667	15	TRUE
DZA65_RS01630	DZA65_RS01630	1	NZ_CP031560	350078	351496	-	NA	FAD-dependent oxidoreductase	0.5962	35	TRUE
DZA65_RS01635	DZA65_RS01635	1	NZ_CP031560	351506	355966	-	NA	glutamate synthase large subunit	0.6005	116	TRUE
DZA65_RS01640	DZA65_RS01640	1	NZ_CP031560	356684	357613	+	NA	TIGR01212 family radical SAM protein	0.6022	32	TRUE
DZA65_RS01645	DZA65_RS01645	1	NZ_CP031560	357707	360046	+	NA	aerobic respiration two-component sensor histidine kinase ArcB	0.5658	54	TRUE
DZA65_RS01650	DZA65_RS01650	1	NZ_CP031560	360282	360935	+	NA	isoprenoid biosynthesis glyoxalase ElbB	0.4985	23	TRUE
DZA65_RS01655	DZA65_RS01655	1	NZ_CP031560	360932	361681	+	NA	monofunctional biosynthetic peptidoglycan transglycosylase	0.564	21	TRUE
DZA65_RS01660	DZA65_RS01660	1	NZ_CP031560	361775	363076	+	NA	alginate lyase family protein	0.5806	50	TRUE
DZA65_RS01665	DZA65_RS01665	1	NZ_CP031560	363212	363787	-	NA	divisome-associated lipoprotein YraP	0.5799	18	FALSE
DZA65_RS01670	DZA65_RS01670	1	NZ_CP031560	363798	364388	-	NA	DnaA initiator-associating protein DiaA	0.5685	18	TRUE
DZA65_RS01675	DZA65_RS01675	1	NZ_CP031560	364462	364857	-	NA	YraN family protein	0.6086	11	TRUE
DZA65_RS01680	DZA65_RS01680	1	NZ_CP031560	364815	366866	-	NA	penicillin-binding protein activator	0.6014	47	TRUE
DZA65_RS01685	DZA65_RS01685	1	NZ_CP031560	366926	367795	+	NA	16S rRNA (cytidine(1402)-2'-O)-methyltransferase	0.5862	26	TRUE
DZA65_RS01695	DZA65_RS01695	1	NZ_CP031560	368394	369182	+	NA	4,5-DOPA dioxygenase extradiol	0.6084	24	TRUE
DZA65_RS01700	DZA65_RS01700	1	NZ_CP031560	369353	370513	-	NA	glutathionylspermidine synthase family protein	0.5642	37	TRUE
DZA65_RS01705	DZA65_RS01705	1	NZ_CP031560	370525	371289	-	NA	DUF1190 family protein	0.6065	24	TRUE
DZA65_RS01710	DZA65_RS01710	1	NZ_CP031560	371466	372878	-	NA	outer membrane channel protein TolC	0.5775	41	TRUE
DZA65_RS01715	DZA65_RS01715	1	NZ_CP031560	373284	373937	+	NA	ADP-ribose diphosphatase	0.5703	21	TRUE
DZA65_RS01720	DZA65_RS01720	1	NZ_CP031560	373934	374359	+	NA	DUF1249 family protein	0.5117	22	TRUE
DZA65_RS01725	DZA65_RS01725	1	NZ_CP031560	374565	375392	+	NA	3',5'-cyclic-AMP phosphodiesterase	0.587	20	TRUE
DZA65_RS01730	DZA65_RS01730	1	NZ_CP031560	375392	375973	+	NA	esterase YqiA	0.5945	17	TRUE
DZA65_RS01735	DZA65_RS01735	1	NZ_CP031560	376160	378055	+	NA	DNA topoisomerase IV subunit B	0.605	36	FALSE
DZA65_RS01740	DZA65_RS01740	7	NZ_CP031560	378068	378963	+	NA	LysR family transcriptional regulator	0.6071	21	TRUE
DZA65_RS01745	DZA65_RS01745	1	NZ_CP031560	379028	379609	-	NA	NAD(P)H-dependent oxidoreductase	0.5876	17	TRUE
DZA65_RS01750	DZA65_RS01750	1	NZ_CP031560	379886	382162	+	NA	DNA topoisomerase IV subunit A	0.6148	52	FALSE
DZA65_RS01755	DZA65_RS01755	1	NZ_CP031560	382394	383131	+	NA	1-acylglycerol-3-phosphate O-acyltransferase	0.5556	18	FALSE
DZA65_RS01760	DZA65_RS01760	1	NZ_CP031560	383219	384637	+	NA	cell division protein FtsP	0.6202	36	TRUE
DZA65_RS01765	DZA65_RS01765	1	NZ_CP031560	384697	385542	-	NA	2,5-didehydrogluconate reductase DkgA	0.5851	20	TRUE
DZA65_RS01770	DZA65_RS01770	1	NZ_CP031560	385754	386917	-	NA	alcohol dehydrogenase	0.6065	28	TRUE
DZA65_RS01775	DZA65_RS01775	1	NZ_CP031560	387150	388064	+	NA	AraC family transcriptional regulator	0.5617	32	TRUE
DZA65_RS01780	DZA65_RS01780	1	NZ_CP031560	388128	388787	-	NA	DedA family protein	0.5758	13	TRUE
DZA65_RS01785	DZA65_RS01785	1	NZ_CP031560	388966	390159	-	NA	cystathionine beta-lyase	0.6047	23	TRUE
DZA65_RS01790	DZA65_RS01790	1	NZ_CP031560	390420	391352	+	NA	tol-pal system-associated acyl-CoA thioesterase	0.6227	26	TRUE
DZA65_RS01795	DZA65_RS01795	1	NZ_CP031560	391357	391776	+	NA	TonB system transport protein ExbD	0.5738	10	TRUE
DZA65_RS01800	DZA65_RS01800	1	NZ_CP031560	392003	392317	-	NA	L-rhamnose mutarotase	0.5365	10	TRUE
DZA65_RS01805	DZA65_RS01805	1	NZ_CP031560	392343	393371	-	NA	L-rhamnose/proton symporter RhaT	0.5753	29	TRUE
DZA65_RS01810	DZA65_RS01810	1	NZ_CP031560	393523	394782	-	NA	L-rhamnose isomerase	0.5841	35	TRUE
DZA65_RS01815	DZA65_RS01815	1	NZ_CP031560	394792	396264	-	NA	rhamnulokinase	0.592	35	TRUE
DZA65_RS01820	DZA65_RS01820	1	NZ_CP031560	396682	397512	+	NA	helix-turn-helix domain-containing protein	0.4946	33	TRUE
DZA65_RS01825	DZA65_RS01825	1	NZ_CP031560	397711	398862	+	NA	iron-containing alcohol dehydrogenase	0.592	22	TRUE
DZA65_RS01830	DZA65_RS01830	1	NZ_CP031560	399096	399923	+	NA	rhamnulose-1-phosphate aldolase	0.5531	24	TRUE
DZA65_RS01835	DZA65_RS01835	1	NZ_CP031560	400078	401109	-	NA	LacI family DNA-binding transcriptional regulator	0.6124	18	TRUE
DZA65_RS01840	DZA65_RS01840	1	NZ_CP031560	401159	402571	-	NA	sucrose-6-phosphate hydrolase	0.6001	41	TRUE
DZA65_RS01845	DZA65_RS01845	1	NZ_CP031560	402568	403941	-	NA	PTS sucrose transporter subunit IIBC	0.607	26	TRUE
DZA65_RS01850	DZA65_RS01850	1	NZ_CP031560	404026	405639	-	NA	carbohydrate porin	0.5973	48	TRUE
DZA65_RS01855	DZA65_RS01855	1	NZ_CP031560	405836	406759	-	NA	aminoimidazole riboside kinase	0.6537	17	TRUE
DZA65_RS22780	DZA65_RS22780	1	NZ_CP031560	406990	407253	-	NA	hypothetical protein	0.4697	12	TRUE
DZA65_RS01860	DZA65_RS01860	1	NZ_CP031560	407294	408829	+	NA	type I-E CRISPR-associated protein Cse1/CasA	0.6107	39	TRUE
DZA65_RS01865	DZA65_RS01865	1	NZ_CP031560	408986	410662	-	NA	HAMP domain-containing protein	0.554	52	TRUE
DZA65_RS01870	DZA65_RS01870	1	NZ_CP031560	411253	411705	+	NA	YhbP family protein	0.5453	13	TRUE
DZA65_RS01875	DZA65_RS01875	1	NZ_CP031560	411830	412294	-	NA	anaerobic ribonucleoside-triphosphate reductase-activating protein	0.6151	8	TRUE
DZA65_RS01880	DZA65_RS01880	1	NZ_CP031560	412393	414531	-	NA	anaerobic ribonucleoside-triphosphate reductase	0.5825	66	TRUE
DZA65_RS01885	DZA65_RS01885	1	NZ_CP031560	414919	415827	+	NA	homocysteine S-methyltransferase family protein	0.6579	19	TRUE
DZA65_RS01890	DZA65_RS01890	1	NZ_CP031560	415903	417444	+	NA	ABC transporter substrate-binding protein	0.6018	35	TRUE
DZA65_RS01895	DZA65_RS01895	1	NZ_CP031560	417455	418459	+	NA	ABC transporter permease	0.6109	33	TRUE
DZA65_RS01900	DZA65_RS01900	1	NZ_CP031560	418487	419308	+	NA	ABC transporter permease	0.6521	15	TRUE
DZA65_RS01905	DZA65_RS01905	1	NZ_CP031560	419301	420896	+	NA	ABC transporter ATP-binding protein	0.6548	28	TRUE
DZA65_RS01910	DZA65_RS01910	1	NZ_CP031560	420999	421478	+	NA	Hcp family type VI secretion system effector	0.3729	49	TRUE
DZA65_RS01915	DZA65_RS01915	1	NZ_CP031560	421533	422132	+	NA	hypothetical protein	0.3833	43	TRUE
DZA65_RS01920	DZA65_RS01920	1	NZ_CP031560	422129	422509	+	NA	DUF1311 domain-containing protein	0.3228	33	TRUE
DZA65_RS01925	DZA65_RS01925	1	NZ_CP031560	422634	423368	-	NA	proteasome-type protease	0.5673	26	TRUE
DZA65_RS01930	DZA65_RS01930	1	NZ_CP031560	423436	424254	-	NA	transglutaminase family protein	0.5714	28	TRUE
DZA65_RS01935	DZA65_RS01935	1	NZ_CP031560	424251	425180	-	NA	alpha-E domain-containing protein	0.5957	26	TRUE
DZA65_RS01940	DZA65_RS01940	1	NZ_CP031560	425174	426613	-	NA	circularly permuted type 2 ATP-grasp protein	0.6042	43	TRUE
DZA65_RS01945	DZA65_RS01945	1	NZ_CP031560	427075	428766	+	NA	FAD-dependent oxidoreductase	0.5089	74	TRUE
DZA65_RS01950	DZA65_RS01950	1	NZ_CP031560	428844	430187	+	NA	indoleacetamide hydrolase	0.5104	67	TRUE
DZA65_RS01955	DZA65_RS01955	1	NZ_CP031560	430632	431351	-	NA	isopentenyl transferase	0.3708	45	TRUE
DZA65_RS22785	DZA65_RS22785	1	NZ_CP031560	431367	431870	-	NA	hypothetical protein	0.3274	43	TRUE
DZA65_RS01960	DZA65_RS01960	1	NZ_CP031560	432304	432690	-	NA	2-iminobutanoate/2-iminopropanoate deaminase	0.5866	6	TRUE
DZA65_RS01965	DZA65_RS01965	1	NZ_CP031560	432804	433268	-	NA	aspartate carbamoyltransferase regulatory subunit	0.5398	13	TRUE
DZA65_RS01970	DZA65_RS01970	1	NZ_CP031560	433285	434220	-	NA	aspartate carbamoyltransferase	0.5908	24	TRUE
DZA65_RS01975	DZA65_RS01975	1	NZ_CP031560	434632	435099	+	NA	YhcH/YjgK/YiaL family protein	0.5534	19	TRUE
DZA65_RS01980	DZA65_RS01980	1	NZ_CP031560	435331	436767	+	NA	6-phospho-beta-glucosidase	0.5699	45	TRUE
DZA65_RS01985	DZA65_RS01985	1	NZ_CP031560	436887	437903	-	NA	ornithine carbamoyltransferase	0.5851	26	TRUE
DZA65_RS01990	DZA65_RS01990	1	NZ_CP031560	438066	438494	+	NA	ribonuclease E inhibitor RraB	0.5455	11	TRUE
DZA65_RS01995	DZA65_RS01995	1	NZ_CP031560	438705	439136	+	NA	DUF29 domain-containing protein	0.5069	19	TRUE
DZA65_RS02000	DZA65_RS02000	1	NZ_CP031560	439256	439990	+	NA	hypothetical protein	0.3701	41	TRUE
DZA65_RS02005	DZA65_RS02005	1	NZ_CP031560	440114	440617	-	NA	GNAT family N-acetyltransferase	0.6032	16	TRUE
DZA65_RS02010	DZA65_RS02010	1	NZ_CP031560	440910	441392	+	NA	GNAT family N-acetyltransferase	0.6108	10	TRUE
DZA65_RS02015	DZA65_RS02015	1	NZ_CP031560	441676	442743	+	NA	alpha/beta fold hydrolase	0.5253	42	TRUE
DZA65_RS02020	DZA65_RS02020	7	NZ_CP031560	442886	444430	+	NA	HAMP domain-containing protein	0.589	36	TRUE
DZA65_RS02025	DZA65_RS02025	1	NZ_CP031560	444712	445209	-	NA	ArgR family transcriptional regulator	0.5341	24	TRUE
DZA65_RS02030	DZA65_RS02030	1	NZ_CP031560	445336	446739	-	NA	YfcC family protein	0.5413	59	TRUE
DZA65_RS02035	DZA65_RS02035	1	NZ_CP031560	446847	447851	-	NA	ornithine carbamoyltransferase	0.5343	40	TRUE
DZA65_RS02040	DZA65_RS02040	1	NZ_CP031560	447951	448880	-	NA	carbamate kinase	0.5785	30	TRUE
DZA65_RS02045	DZA65_RS02045	1	NZ_CP031560	448933	450153	-	NA	arginine deiminase	0.498	68	TRUE
