locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
HGI48_RS01300	HGI48_RS01300	1	NZ_CP051429	289670	290557	-		50S ribosomal protein L11 methyltransferase
HGI48_RS01305	HGI48_RS01305	1	NZ_CP051429	290572	292023	-		sodium/pantothenate symporter
HGI48_RS01310	HGI48_RS01310	1	NZ_CP051429	292013	292255	-		YhdT family protein
HGI48_RS01315	HGI48_RS01315	1	NZ_CP051429	292447	293790	-		acetyl-CoA carboxylase biotin carboxylase subunit
HGI48_RS01320	HGI48_RS01320	1	NZ_CP051429	293802	294263	-		acetyl-CoA carboxylase biotin carboxyl carrier protein
HGI48_RS01325	HGI48_RS01325	1	NZ_CP051429	294299	294751	-		type II 3-dehydroquinate dehydratase
HGI48_RS01330	HGI48_RS01330	1	NZ_CP051429	294990	295589	-		protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
HGI48_RS01335	HGI48_RS01335	1	NZ_CP051429	295658	296659	-		protein-methionine-sulfoxide reductase catalytic subunit MsrP
HGI48_RS01340	HGI48_RS01340	1	NZ_CP051429	296853	297839	-		oxidoreductase
HGI48_RS01345	HGI48_RS01345	1	NZ_CP051429	297992	299938	+		RNase E specificity factor CsrD
HGI48_RS01350	HGI48_RS01350	1	NZ_CP051429	300253	301296	+		rod shape-determining protein MreB
HGI48_RS01355	HGI48_RS01355	1	NZ_CP051429	301400	302512	+		rod shape-determining protein MreC
HGI48_RS01360	HGI48_RS01360	1	NZ_CP051429	302509	302997	+		rod shape-determining protein MreD
HGI48_RS01365	HGI48_RS01365	1	NZ_CP051429	303022	303615	+		septum formation inhibitor Maf
HGI48_RS01370	HGI48_RS01370	1	NZ_CP051429	303605	305074	+		ribonuclease G
HGI48_RS01375	HGI48_RS01375	1	NZ_CP051429	305184	309020	+		AsmA2 domain-containing protein YhdP
HGI48_RS01380	HGI48_RS01380	1	NZ_CP051429	309067	310512	+		metalloprotease TldD
HGI48_RS01385	HGI48_RS01385	1	NZ_CP051429	310574	311518	-		HTH-type transcriptional activator AaeR
HGI48_RS01390	HGI48_RS01390	1	NZ_CP051429	311856	312059	+		AaeX family protein
HGI48_RS01395	HGI48_RS01395	1	NZ_CP051429	312091	313014	+		p-hydroxybenzoic acid efflux pump subunit AaeA
HGI48_RS01400	HGI48_RS01400	1	NZ_CP051429	313028	314977	+		p-hydroxybenzoic acid efflux pump subunit AaeB
HGI48_RS01405	HGI48_RS01405	1	NZ_CP051429	314984	315484	-		DUF1543 domain-containing protein
HGI48_RS01410	HGI48_RS01410	1	NZ_CP051429	315778	316326	-		ribosome-associated protein
HGI48_RS01415	HGI48_RS01415	1	NZ_CP051429	316517	317857	+		metalloprotease PmbA
HGI48_RS01420	HGI48_RS01420	1	NZ_CP051429	317924	318334	-		nucleoside diphosphate kinase regulator
HGI48_RS01425	HGI48_RS01425	1	NZ_CP051429	318513	318785	-		PTS phosphocarrier protein NPr
HGI48_RS01430	HGI48_RS01430	1	NZ_CP051429	318782	319636	-		RNase adapter RapZ
HGI48_RS01435	HGI48_RS01435	1	NZ_CP051429	319782	320270	-		PTS IIA-like nitrogen regulatory protein PtsN
HGI48_RS01440	HGI48_RS01440	1	NZ_CP051429	320363	320650	-		ribosome hibernation promoting factor
HGI48_RS01445	HGI48_RS01445	1	NZ_CP051429	320675	322108	-		RNA polymerase factor sigma-54
HGI48_RS01450	HGI48_RS01450	1	NZ_CP051429	322158	322883	-		LPS export ABC transporter ATP-binding protein
HGI48_RS01455	HGI48_RS01455	1	NZ_CP051429	322899	323477	-		lipopolysaccharide ABC transporter substrate-binding protein LptA
HGI48_RS01460	HGI48_RS01460	1	NZ_CP051429	323455	324024	-		LPS export ABC transporter periplasmic protein LptC
HGI48_RS01465	HGI48_RS01465	1	NZ_CP051429	324021	324587	-		3-deoxy-manno-octulosonate-8-phosphatase KdsC
HGI48_RS01470	HGI48_RS01470	1	NZ_CP051429	324635	325621	-		arabinose-5-phosphate isomerase KdsD
HGI48_RS01475	HGI48_RS01475	1	NZ_CP051429	325652	326614	-		calcium/sodium antiporter
HGI48_RS01480	HGI48_RS01480	1	NZ_CP051429	326895	327704	+		phospholipid ABC transporter ATP-binding protein MlaF
HGI48_RS01485	HGI48_RS01485	1	NZ_CP051429	327708	328490	+		lipid asymmetry maintenance ABC transporter permease subunit MlaE
HGI48_RS01490	HGI48_RS01490	1	NZ_CP051429	328495	329109	+		outer membrane lipid asymmetry maintenance protein MlaD
HGI48_RS01495	HGI48_RS01495	1	NZ_CP051429	329121	329774	+		phospholipid-binding protein MlaC
HGI48_RS01500	HGI48_RS01500	1	NZ_CP051429	329767	330069	+		lipid asymmetry maintenance protein MlaB
HGI48_RS01505	HGI48_RS01505	1	NZ_CP051429	330203	330457	+		BolA family iron metabolism protein IbaG
HGI48_RS01510	HGI48_RS01510	1	NZ_CP051429	330511	331773	+		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
HGI48_RS01515	HGI48_RS01515	1	NZ_CP051429	331828	332889	-		outer membrane-stress sensor serine endopeptidase DegS
HGI48_RS01520	HGI48_RS01520	1	NZ_CP051429	332977	334347	-		serine endoprotease DegQ
HGI48_RS01525	HGI48_RS01525	1	NZ_CP051429	334584	334988	-		DUF1043 family protein
HGI48_RS01530	HGI48_RS01530	1	NZ_CP051429	335199	336329	+		AFG1 family ATPase
HGI48_RS01535	HGI48_RS01535	1	NZ_CP051429	336616	337044	+		50S ribosomal protein L13
HGI48_RS01540	HGI48_RS01540	1	NZ_CP051429	337060	337452	+		30S ribosomal protein S9
HGI48_RS01545	HGI48_RS01545	1	NZ_CP051429	337770	338411	+		stringent starvation protein A
HGI48_RS01550	HGI48_RS01550	1	NZ_CP051429	338416	338913	+		ClpXP protease specificity-enhancing factor
HGI48_RS01555	HGI48_RS01555	1	NZ_CP051429	339012	340430	-		glutamate synthase small subunit
HGI48_RS01560	HGI48_RS01560	1	NZ_CP051429	340440	344900	-		glutamate synthase large subunit
HGI48_RS01565	HGI48_RS01565	1	NZ_CP051429	345618	346547	+		TIGR01212 family radical SAM protein
HGI48_RS01570	HGI48_RS01570	1	NZ_CP051429	346641	348980	+		aerobic respiration two-component sensor histidine kinase ArcB
HGI48_RS01575	HGI48_RS01575	1	NZ_CP051429	349216	349869	+		isoprenoid biosynthesis glyoxalase ElbB
HGI48_RS01580	HGI48_RS01580	1	NZ_CP051429	349866	350615	+		monofunctional biosynthetic peptidoglycan transglycosylase
HGI48_RS01585	HGI48_RS01585	1	NZ_CP051429	350709	352010	+		alginate lyase family protein
HGI48_RS01590	HGI48_RS01590	1	NZ_CP051429	352156	352731	-		divisome-associated lipoprotein YraP
HGI48_RS01595	HGI48_RS01595	1	NZ_CP051429	352742	353332	-		DnaA initiator-associating protein DiaA
HGI48_RS01600	HGI48_RS01600	1	NZ_CP051429	353370	353726	-		YraN family protein
HGI48_RS01605	HGI48_RS01605	1	NZ_CP051429	353723	355756	-		penicillin-binding protein activator
HGI48_RS01610	HGI48_RS01610	1	NZ_CP051429	355816	356685	+		16S rRNA (cytidine(1402)-2'-O)-methyltransferase
HGI48_RS01620	HGI48_RS01620	1	NZ_CP051429	357285	358073	+		4,5-DOPA dioxygenase extradiol
HGI48_RS01625	HGI48_RS01625	1	NZ_CP051429	358244	359404	-		glutathionylspermidine synthase family protein
HGI48_RS01630	HGI48_RS01630	1	NZ_CP051429	359416	360168	-		DUF1190 family protein
HGI48_RS01635	HGI48_RS01635	1	NZ_CP051429	360345	361757	-		outer membrane channel protein TolC
HGI48_RS01640	HGI48_RS01640	1	NZ_CP051429	362178	362819	+		ADP-ribose diphosphatase
HGI48_RS01645	HGI48_RS01645	1	NZ_CP051429	362816	363241	+		DUF1249 family protein
HGI48_RS01650	HGI48_RS01650	1	NZ_CP051429	363447	364274	+		3',5'-cyclic-AMP phosphodiesterase
HGI48_RS01655	HGI48_RS01655	1	NZ_CP051429	364274	364855	+		esterase YqiA
HGI48_RS01660	HGI48_RS01660	1	NZ_CP051429	365042	366937	+		DNA topoisomerase IV subunit B
HGI48_RS01665	HGI48_RS01665	1	NZ_CP051429	366950	367846	+		LysR family transcriptional regulator
HGI48_RS01670	HGI48_RS01670	1	NZ_CP051429	367911	368492	-		NAD(P)H-dependent oxidoreductase
HGI48_RS01675	HGI48_RS01675	1	NZ_CP051429	368769	371045	+		DNA topoisomerase IV subunit A
HGI48_RS01680	HGI48_RS01680	1	NZ_CP051429	371276	372013	+		1-acylglycerol-3-phosphate O-acyltransferase
HGI48_RS01685	HGI48_RS01685	1	NZ_CP051429	372101	373519	+		cell division protein FtsP
HGI48_RS01690	HGI48_RS01690	1	NZ_CP051429	373580	374425	-		2,5-didehydrogluconate reductase DkgA
HGI48_RS01695	HGI48_RS01695	1	NZ_CP051429	374657	375820	-		alcohol dehydrogenase
HGI48_RS01700	HGI48_RS01700	1	NZ_CP051429	376052	376966	+		AraC family transcriptional regulator
HGI48_RS01705	HGI48_RS01705	1	NZ_CP051429	377030	377689	-		DedA family protein
HGI48_RS01710	HGI48_RS01710	1	NZ_CP051429	377867	379060	-		cystathionine beta-lyase
HGI48_RS01715	HGI48_RS01715	1	NZ_CP051429	379321	380253	+		tol-pal system-associated acyl-CoA thioesterase
HGI48_RS01720	HGI48_RS01720	1	NZ_CP051429	380258	380677	+		TonB system transport protein ExbD
HGI48_RS01725	HGI48_RS01725	1	NZ_CP051429	380992	381306	-		L-rhamnose mutarotase
HGI48_RS01730	HGI48_RS01730	1	NZ_CP051429	381332	382360	-		L-rhamnose/proton symporter RhaT
HGI48_RS01735	HGI48_RS01735	1	NZ_CP051429	382511	383770	-		L-rhamnose isomerase
HGI48_RS01740	HGI48_RS01740	1	NZ_CP051429	383780	385252	-		rhamnulokinase
HGI48_RS01745	HGI48_RS01745	1	NZ_CP051429	385670	386500	+		helix-turn-helix domain-containing protein
HGI48_RS01750	HGI48_RS01750	1	NZ_CP051429	386699	387850	+		iron-containing alcohol dehydrogenase
HGI48_RS01755	HGI48_RS01755	1	NZ_CP051429	388084	388911	+		rhamnulose-1-phosphate aldolase
HGI48_RS01760	HGI48_RS01760	1	NZ_CP051429	388996	390027	-		LacI family DNA-binding transcriptional regulator
HGI48_RS01765	HGI48_RS01765	1	NZ_CP051429	390077	391489	-		sucrose-6-phosphate hydrolase
HGI48_RS01770	HGI48_RS01770	1	NZ_CP051429	391486	392859	-		PTS sucrose transporter subunit IIBC
HGI48_RS01775	HGI48_RS01775	1	NZ_CP051429	392944	394560	-		carbohydrate porin
HGI48_RS01780	HGI48_RS01780	1	NZ_CP051429	394753	395676	-		aminoimidazole riboside kinase
HGI48_RS01785	HGI48_RS01785	1	NZ_CP051429	396175	397389	-		MFS transporter
HGI48_RS01790	HGI48_RS01790	1	NZ_CP051429	397399	398694	-		dTDP-4-dehydrorhamnose 3,5-epimerase family protein
HGI48_RS01795	HGI48_RS01795	1	NZ_CP051429	398747	399010	-		XRE family transcriptional regulator
HGI48_RS01800	HGI48_RS01800	1	NZ_CP051429	399793	400074	-		hypothetical protein
HGI48_RS01805	HGI48_RS01805	1	NZ_CP051429	400115	401650	+		type I-E CRISPR-associated protein Cse1/CasA
HGI48_RS01810	HGI48_RS01810	1	NZ_CP051429	402011	402502	+		helix-turn-helix domain-containing protein
HGI48_RS01815	HGI48_RS01815	1	NZ_CP051429	402987	403439	+		YhbP family protein
HGI48_RS01820	HGI48_RS01820	1	NZ_CP051429	403593	404057	-		anaerobic ribonucleoside-triphosphate reductase-activating protein
HGI48_RS01825	HGI48_RS01825	1	NZ_CP051429	404156	406294	-		anaerobic ribonucleoside-triphosphate reductase
HGI48_RS01830	HGI48_RS01830	1	NZ_CP051429	406682	407590	+		homocysteine S-methyltransferase family protein
HGI48_RS01835	HGI48_RS01835	1	NZ_CP051429	407686	409227	+		ABC transporter substrate-binding protein
HGI48_RS01840	HGI48_RS01840	1	NZ_CP051429	409238	410260	+		ABC transporter permease
HGI48_RS01845	HGI48_RS01845	1	NZ_CP051429	410288	411109	+		ABC transporter permease
HGI48_RS01850	HGI48_RS01850	1	NZ_CP051429	411102	412697	+		ABC transporter ATP-binding protein
HGI48_RS01855	HGI48_RS01855	1	NZ_CP051429	412790	413539	-		proteasome-type protease
HGI48_RS01860	HGI48_RS01860	1	NZ_CP051429	413565	414392	-		transglutaminase family protein
HGI48_RS01865	HGI48_RS01865	1	NZ_CP051429	414389	415318	-		alpha-E domain-containing protein
HGI48_RS01870	HGI48_RS01870	1	NZ_CP051429	415312	416751	-		circularly permuted type 2 ATP-grasp protein
HGI48_RS01875	HGI48_RS01875	1	NZ_CP051429	417143	417379	+		ParD-like family protein
HGI48_RS01880	HGI48_RS01880	1	NZ_CP051429	417348	417677	+		type II toxin-antitoxin system RelE/ParE family toxin
HGI48_RS01885	HGI48_RS01885	7	NZ_CP051429	417781	419262	+		IS1182 family transposase
HGI48_RS01890	HGI48_RS01890	1	NZ_CP051429	419386	419772	-		2-iminobutanoate/2-iminopropanoate deaminase
HGI48_RS01895	HGI48_RS01895	1	NZ_CP051429	419886	420350	-		aspartate carbamoyltransferase regulatory subunit
HGI48_RS01900	HGI48_RS01900	1	NZ_CP051429	420367	421302	-		aspartate carbamoyltransferase
HGI48_RS01905	HGI48_RS01905	1	NZ_CP051429	421714	422181	+		YhcH/YjgK/YiaL family protein
HGI48_RS01910	HGI48_RS01910	1	NZ_CP051429	422405	423841	+		6-phospho-beta-glucosidase
HGI48_RS01915	HGI48_RS01915	1	NZ_CP051429	423961	424977	-		ornithine carbamoyltransferase
HGI48_RS01920	HGI48_RS01920	1	NZ_CP051429	425140	425568	+		ribonuclease E inhibitor RraB
HGI48_RS01925	HGI48_RS01925	1	NZ_CP051429	425658	426161	-		GNAT family N-acetyltransferase
HGI48_RS01930	HGI48_RS01930	1	NZ_CP051429	426444	426926	+		GNAT family N-acetyltransferase
HGI48_RS01935	HGI48_RS01935	1	NZ_CP051429	427211	428278	+		alpha/beta fold hydrolase
HGI48_RS01940	HGI48_RS01940	1	NZ_CP051429	428422	430032	+		Tar ligand binding domain-containing protein
HGI48_RS01945	HGI48_RS01945	1	NZ_CP051429	430165	433035	-		valine--tRNA ligase
HGI48_RS01950	HGI48_RS01950	1	NZ_CP051429	433049	433534	-		DNA polymerase III subunit chi
HGI48_RS01955	HGI48_RS01955	1	NZ_CP051429	433649	435157	-		leucyl aminopeptidase
HGI48_RS01960	HGI48_RS01960	1	NZ_CP051429	435441	436559	+		LPS export ABC transporter permease LptF
HGI48_RS01965	HGI48_RS01965	1	NZ_CP051429	436561	437631	+		LPS export ABC transporter permease LptG
HGI48_RS01970	HGI48_RS01970	5	NZ_CP051429	437853	437937	+		tRNA-Leu
HGI48_RS01975	HGI48_RS01975	1	NZ_CP051429	438156	439412	+		integrase arm-type DNA-binding domain-containing protein
HGI48_RS01980	HGI48_RS01980	1	NZ_CP051429	439588	440409	+		hypothetical protein
HGI48_RS01985	HGI48_RS01985	1	NZ_CP051429	440509	440763	-		helix-turn-helix transcriptional regulator
HGI48_RS01990	HGI48_RS01990	1	NZ_CP051429	440882	441172	+		helix-turn-helix domain-containing protein
HGI48_RS01995	HGI48_RS01995	1	NZ_CP051429	441150	441404	+		DUF2442 domain-containing protein
HGI48_RS02000	HGI48_RS02000	1	NZ_CP051429	441437	441697	-		helix-turn-helix transcriptional regulator
HGI48_RS02005	HGI48_RS02005	1	NZ_CP051429	442013	443086	-		AAA family ATPase
HGI48_RS02010	HGI48_RS02010	1	NZ_CP051429	443079	443300	-		AlpA family transcriptional regulator
HGI48_RS02015	HGI48_RS02015	1	NZ_CP051429	443303	444181	-		integrase domain-containing protein
HGI48_RS02020	HGI48_RS02020	7	NZ_CP051429	445182	445542	+		type II toxin-antitoxin system RelE/ParE family toxin
HGI48_RS02025	HGI48_RS02025	1	NZ_CP051429	445526	445849	+		DNA-binding transcriptional regulator
HGI48_RS02030	HGI48_RS02030	1	NZ_CP051429	446016	447320	+		SIR2 family protein
HGI48_RS02035	HGI48_RS02035	1	NZ_CP051429	447320	449041	+		ATP-binding protein
HGI48_RS02040	HGI48_RS02040	1	NZ_CP051429	449328	449807	-		GNAT family N-acetyltransferase
HGI48_RS02045	HGI48_RS02045	1	NZ_CP051429	449798	450070	-		DUF1778 domain-containing protein
HGI48_RS02050	HGI48_RS02050	7	NZ_CP051429	450519	451219	+		integrase family protein
HGI48_RS02055	HGI48_RS02055	1	NZ_CP051429	451467	451772	+		helix-turn-helix transcriptional regulator
HGI48_RS02060	HGI48_RS02060	7	NZ_CP051429	451784	452839	+		type II toxin-antitoxin system HipA family toxin
HGI48_RS02065	HGI48_RS02065	1	NZ_CP051429	452862	453134	-		DUF1778 domain-containing protein
HGI48_RS02070	HGI48_RS02070	1	NZ_CP051429	453541	454929	+		hypothetical protein
HGI48_RS02075	HGI48_RS02075	1	NZ_CP051429	455080	455418	-		hypothetical protein
HGI48_RS02080	HGI48_RS02080	1	NZ_CP051429	455891	456694	+		hypothetical protein
HGI48_RS02085	HGI48_RS02085	1	NZ_CP051429	456784	457410	-		amino acid transporter
HGI48_RS02090	HGI48_RS02090	1	NZ_CP051429	457557	458333	-		HNH endonuclease
HGI48_RS02095	HGI48_RS02095	1	NZ_CP051429	458602	459930	+		MFS transporter
HGI48_RS02100	HGI48_RS02100	1	NZ_CP051429	459998	460618	-		DUF4276 family protein
HGI48_RS02105	HGI48_RS02105	1	NZ_CP051429	460615	461775	-		AAA family ATPase
HGI48_RS02110	HGI48_RS02110	1	NZ_CP051429	461912	462703	-		DeoR/GlpR transcriptional regulator
HGI48_RS02115	HGI48_RS02115	1	NZ_CP051429	463069	463872	+		transketolase
HGI48_RS02120	HGI48_RS02120	1	NZ_CP051429	463875	464795	+		transketolase family protein
HGI48_RS02125	HGI48_RS02125	1	NZ_CP051429	464808	465611	+		D-threitol dehydrogenase
HGI48_RS02130	HGI48_RS02130	1	NZ_CP051429	465703	466638	+		D-ribose ABC transporter substrate-binding protein
HGI48_RS02135	HGI48_RS02135	1	NZ_CP051429	466682	467314	+		DUF2291 domain-containing protein
HGI48_RS02140	HGI48_RS02140	1	NZ_CP051429	467401	468918	+		sugar ABC transporter ATP-binding protein
HGI48_RS02145	HGI48_RS02145	1	NZ_CP051429	468935	470002	+		ABC transporter permease
HGI48_RS02150	HGI48_RS02150	1	NZ_CP051429	469995	471506	+		FGGY-family carbohydrate kinase
HGI48_RS02155	HGI48_RS02155	1	NZ_CP051429	471517	472314	+		SDR family oxidoreductase
HGI48_RS02160	HGI48_RS02160	1	NZ_CP051429	472398	473060	-		cytolytic delta-endotoxin
HGI48_RS02165	HGI48_RS02165	1	NZ_CP051429	473126	473737	-		type-1Ba cytolytic delta-endotoxin
HGI48_RS02170	HGI48_RS02170	1	NZ_CP051429	473772	474371	-		type-2Aa cytolytic delta-endotoxin
HGI48_RS02175	HGI48_RS02175	1	NZ_CP051429	474441	475076	-		delta-endotoxin CytB
HGI48_RS02180	HGI48_RS02180	1	NZ_CP051429	475922	477469	+		ABC transporter substrate-binding protein
HGI48_RS02185	HGI48_RS02185	1	NZ_CP051429	477515	478432	+		ABC transporter permease subunit
HGI48_RS02190	HGI48_RS02190	1	NZ_CP051429	478442	479368	+		ABC transporter permease
HGI48_RS02195	HGI48_RS02195	1	NZ_CP051429	479474	480448	+		ABC transporter ATP-binding protein
HGI48_RS02200	HGI48_RS02200	1	NZ_CP051429	480445	481308	+		ABC transporter ATP-binding protein
HGI48_RS02205	HGI48_RS02205	1	NZ_CP051429	481344	482762	+		M20 family metallopeptidase
HGI48_RS02210	HGI48_RS02210	1	NZ_CP051429	482985	483917	+		LysR family transcriptional regulator
HGI48_RS02215	HGI48_RS02215	1	NZ_CP051429	484161	485177	+		1-aminocyclopropane-1-carboxylate deaminase
HGI48_RS02220	HGI48_RS02220	1	NZ_CP051429	485410	485592	+		CopG family transcriptional regulator
HGI48_RS02225	HGI48_RS02225	1	NZ_CP051429	485666	486757	+		AAA family ATPase
HGI48_RS02230	HGI48_RS02230	7	NZ_CP051429	486754	487266	+		DUF4276 family protein
HGI48_RS02235	HGI48_RS02235	7	NZ_CP051429	487372	488414	+		IS481 family transposase
HGI48_RS02240	HGI48_RS02240	7	NZ_CP051429	488473	488619	+		DUF4276 family protein
HGI48_RS02245	HGI48_RS02245	1	NZ_CP051429	488671	489174	-		Lrp/AsnC ligand binding domain-containing protein
HGI48_RS02250	HGI48_RS02250	1	NZ_CP051429	489230	489367	+		hypothetical protein
HGI48_RS02255	HGI48_RS02255	1	NZ_CP051429	489356	489886	-		chorismate mutase
HGI48_RS02260	HGI48_RS02260	1	NZ_CP051429	490274	491506	-		MFS transporter
HGI48_RS02265	HGI48_RS02265	1	NZ_CP051429	491915	492625	+		HD domain-containing protein
HGI48_RS02270	HGI48_RS02270	1	NZ_CP051429	492758	493564	+		IclR family transcriptional regulator
HGI48_RS02275	HGI48_RS02275	1	NZ_CP051429	493638	495227	-		MCP four helix bundle domain-containing protein
HGI48_RS02280	HGI48_RS02280	1	NZ_CP051429	496016	496846	+		HTH-type transcriptional activator RhaS
HGI48_RS02285	HGI48_RS02285	1	NZ_CP051429	496873	497727	+		HTH-type transcriptional activator RhaR
HGI48_RS02290	HGI48_RS02290	1	NZ_CP051429	497745	498029	-		hypothetical protein
HGI48_RS02295	HGI48_RS02295	1	NZ_CP051429	498301	498819	-		DUF2778 domain-containing protein
HGI48_RS02300	HGI48_RS02300	1	NZ_CP051429	498885	499364	-		type VI secretion system tube protein Hcp
HGI48_RS02305	HGI48_RS02305	1	NZ_CP051429	499572	501272	-		ABC transporter ATP-binding protein
HGI48_RS02310	HGI48_RS02310	1	NZ_CP051429	501269	502108	-		ABC transporter permease
HGI48_RS02315	HGI48_RS02315	1	NZ_CP051429	502185	503150	-		ABC transporter permease
HGI48_RS02320	HGI48_RS02320	1	NZ_CP051429	503128	504756	-		ABC transporter substrate-binding protein
HGI48_RS02325	HGI48_RS02325	1	NZ_CP051429	505141	505776	-		LysE family translocator
HGI48_RS02330	HGI48_RS02330	1	NZ_CP051429	505830	506558	-		hypothetical protein
HGI48_RS02335	HGI48_RS02335	1	NZ_CP051429	507275	507817	-		DUF1440 domain-containing protein
HGI48_RS02340	HGI48_RS02340	1	NZ_CP051429	508312	509523	-		FAD-dependent 2-octaprenylphenol hydroxylase
HGI48_RS02345	HGI48_RS02345	1	NZ_CP051429	509545	510723	-		2-octaprenyl-6-methoxyphenyl hydroxylase
HGI48_RS02350	HGI48_RS02350	1	NZ_CP051429	510720	512048	-		Xaa-Pro aminopeptidase
HGI48_RS02355	HGI48_RS02355	1	NZ_CP051429	512088	512672	-		YecA family protein
HGI48_RS02360	HGI48_RS02360	1	NZ_CP051429	512907	513236	+		cell division protein ZapA
HGI48_RS02370	HGI48_RS02370	1	NZ_CP051429	513575	514189	+		5-formyltetrahydrofolate cyclo-ligase
HGI48_RS02375	HGI48_RS02375	1	NZ_CP051429	514203	515459	-		multifunctional transcriptional regulator/nicotinamide-nucleotide adenylyltransferase/ribosylnicotinamide kinase NadR
HGI48_RS02380	HGI48_RS02380	1	NZ_CP051429	515531	516916	-		DNA repair protein RadA
HGI48_RS02385	HGI48_RS02385	1	NZ_CP051429	516997	517974	-		phosphoserine phosphatase
HGI48_RS02390	HGI48_RS02390	1	NZ_CP051429	518104	518784	+		YtjB family periplasmic protein
HGI48_RS02395	HGI48_RS02395	1	NZ_CP051429	518800	519576	-		trans-aconitate 2-methyltransferase
HGI48_RS02400	HGI48_RS02400	1	NZ_CP051429	519953	521542	+		peptide chain release factor 3
HGI48_RS02405	HGI48_RS02405	1	NZ_CP051429	521902	522540	+		molecular chaperone OsmY
HGI48_RS02410	HGI48_RS02410	1	NZ_CP051429	522671	522859	+		stress-response protein
HGI48_RS02415	HGI48_RS02415	1	NZ_CP051429	522899	523738	+		TatD family hydrolase
HGI48_RS02420	HGI48_RS02420	1	NZ_CP051429	523975	524694	+		4'-phosphopantetheinyl transferase superfamily protein
HGI48_RS02425	HGI48_RS02425	1	NZ_CP051429	524790	525554	+		SDR family oxidoreductase
HGI48_RS02430	HGI48_RS02430	1	NZ_CP051429	525944	527662	+		Tar ligand binding domain-containing protein
HGI48_RS02435	HGI48_RS02435	1	NZ_CP051429	528068	529237	+		amidohydrolase
HGI48_RS02440	HGI48_RS02440	1	NZ_CP051429	529269	529511	-		hypothetical protein
HGI48_RS02445	HGI48_RS02445	1	NZ_CP051429	529773	530309	+		ATP-binding cassette domain-containing protein
HGI48_RS02450	HGI48_RS02450	1	NZ_CP051429	530326	531267	+		ABC transporter substrate-binding protein
HGI48_RS02455	HGI48_RS02455	1	NZ_CP051429	531264	532262	+		iron ABC transporter permease
