locusId	sysName	type	scaffoldId	begin	end	strand	name	desc
HER17_RS01335	HER17_RS01335	1	NZ_CP051652	307200	307385	+		lipoprotein
HER17_RS01340	HER17_RS01340	1	NZ_CP051652	307450	308274	+		diaminopimelate epimerase
HER17_RS01345	HER17_RS01345	1	NZ_CP051652	308271	308975	+		DUF484 domain-containing protein
HER17_RS01350	HER17_RS01350	1	NZ_CP051652	308972	309907	+		tyrosine recombinase XerC
HER17_RS01355	HER17_RS01355	1	NZ_CP051652	309907	310623	+		5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
HER17_RS01360	HER17_RS01360	1	NZ_CP051652	310702	312864	+		DNA helicase II
HER17_RS01365	HER17_RS01365	1	NZ_CP051652	313010	313756	+		cyclase family protein
HER17_RS01370	HER17_RS01370	1	NZ_CP051652	314168	315118	+		magnesium/cobalt transporter CorA
HER17_RS01375	HER17_RS01375	1	NZ_CP051652	315320	316378	+		AbrB family transcriptional regulator
HER17_RS01380	HER17_RS01380	1	NZ_CP051652	316344	317273	-		EamA family transporter RarD
HER17_RS01385	HER17_RS01385	1	NZ_CP051652	317372	317860	-		thioesterase family protein
HER17_RS01390	HER17_RS01390	1	NZ_CP051652	318131	318997	+		phospholipase A
HER17_RS01395	HER17_RS01395	1	NZ_CP051652	319130	320959	+		ATP-dependent DNA helicase RecQ
HER17_RS01400	HER17_RS01400	1	NZ_CP051652	321003	321626	+		threonine export protein RhtC
HER17_RS01405	HER17_RS01405	1	NZ_CP051652	321687	322307	-		homoserine/homoserine lactone efflux protein
HER17_RS01410	HER17_RS01410	1	NZ_CP051652	322438	323475	+		lysophospholipase L2
HER17_RS01415	HER17_RS01415	1	NZ_CP051652	323578	324378	+		sugar/pyridoxal phosphate phosphatase YigL
HER17_RS01420	HER17_RS01420	1	NZ_CP051652	324557	325624	-		glycerophosphodiester phosphodiesterase
HER17_RS01425	HER17_RS01425	1	NZ_CP051652	325700	327049	-		glycerol-3-phosphate transporter
HER17_RS01430	HER17_RS01430	1	NZ_CP051652	327364	329031	+		anaerobic glycerol-3-phosphate dehydrogenase subunit A
HER17_RS01435	HER17_RS01435	1	NZ_CP051652	329021	330283	+		glycerol-3-phosphate dehydrogenase subunit GlpB
HER17_RS01440	HER17_RS01440	1	NZ_CP051652	330280	331491	+		anaerobic glycerol-3-phosphate dehydrogenase subunit C
HER17_RS01445	HER17_RS01445	1	NZ_CP051652	331859	332554	+		pirin family protein
HER17_RS01450	HER17_RS01450	1	NZ_CP051652	332716	333711	+		gluconate operon transcriptional repressor GntR
HER17_RS01455	HER17_RS01455	1	NZ_CP051652	333721	334233	-		gluconokinase
HER17_RS01460	HER17_RS01460	1	NZ_CP051652	334392	335768	+		GntP family permease
HER17_RS01465	HER17_RS01465	1	NZ_CP051652	335984	336577	-		YhgN family NAAT transporter
HER17_RS01470	HER17_RS01470	1	NZ_CP051652	336877	337980	+		aspartate-semialdehyde dehydrogenase
HER17_RS01475	HER17_RS01475	1	NZ_CP051652	338136	338627	-		hypothetical protein
HER17_RS01480	HER17_RS01480	1	NZ_CP051652	338668	340386	-		sensor histidine kinase
HER17_RS01485	HER17_RS01485	1	NZ_CP051652	340759	342936	+		1,4-alpha-glucan branching enzyme
HER17_RS01490	HER17_RS01490	1	NZ_CP051652	342937	344913	+		glycogen debranching protein GlgX
HER17_RS01495	HER17_RS01495	1	NZ_CP051652	344949	346226	+		glucose-1-phosphate adenylyltransferase
HER17_RS01500	HER17_RS01500	1	NZ_CP051652	346255	347694	+		glycogen synthase GlgA
HER17_RS01505	HER17_RS01505	1	NZ_CP051652	347770	350217	+		glycogen phosphorylase
HER17_RS01510	HER17_RS01510	1	NZ_CP051652	350306	351805	-		glycerol-3-phosphate dehydrogenase
HER17_RS01515	HER17_RS01515	1	NZ_CP051652	352144	352467	+		thiosulfate sulfurtransferase GlpE
HER17_RS01520	HER17_RS01520	1	NZ_CP051652	352552	353805	-		bifunctional glucose-1-phosphatase/inositol phosphatase
HER17_RS01525	HER17_RS01525	1	NZ_CP051652	354027	354860	+		rhomboid family intramembrane serine protease GlpG
HER17_RS01530	HER17_RS01530	1	NZ_CP051652	354885	355643	+		DeoR/GlpR family transcriptional regulator
HER17_RS01535	HER17_RS01535	1	NZ_CP051652	355686	358232	+		maltodextrin phosphorylase
HER17_RS01540	HER17_RS01540	1	NZ_CP051652	358245	360329	+		4-alpha-glucanotransferase
HER17_RS01545	HER17_RS01545	1	NZ_CP051652	360400	360975	-		Fe-S biogenesis protein NfuA
HER17_RS01550	HER17_RS01550	1	NZ_CP051652	361036	361737	-		DNA utilization protein GntX
HER17_RS01555	HER17_RS01555	1	NZ_CP051652	361837	362604	+		pimeloyl-ACP methyl ester esterase BioH
HER17_RS01560	HER17_RS01560	1	NZ_CP051652	362778	365888	+		multidrug efflux RND transporter permease AcrD
HER17_RS01565	HER17_RS01565	1	NZ_CP051652	365927	366472	-		cysteine hydrolase
HER17_RS01570	HER17_RS01570	1	NZ_CP051652	366648	367538	-		MBL fold metallo-hydrolase
HER17_RS01575	HER17_RS01575	1	NZ_CP051652	367661	368662	+		helix-turn-helix domain-containing protein
HER17_RS01580	HER17_RS01580	1	NZ_CP051652	368899	370644	+		alkaline phosphatase
HER17_RS01585	HER17_RS01585	1	NZ_CP051652	370657	371136	+		hypothetical protein
HER17_RS01590	HER17_RS01590	1	NZ_CP051652	371145	371837	+		ABC transporter ATP-binding protein
HER17_RS01595	HER17_RS01595	1	NZ_CP051652	371834	373255	+		FtsX-like permease family protein
HER17_RS01600	HER17_RS01600	1	NZ_CP051652	373403	374239	-		5-dehydro-4-deoxy-D-glucuronate isomerase
HER17_RS01605	HER17_RS01605	1	NZ_CP051652	374252	375208	-		2-keto-3-deoxygluconate transporter
HER17_RS01610	HER17_RS01610	1	NZ_CP051652	375675	376463	-		IclR family transcriptional regulator
HER17_RS01615	HER17_RS01615	1	NZ_CP051652	376691	379024	-		RNA-binding transcriptional accessory protein
HER17_RS01620	HER17_RS01620	1	NZ_CP051652	379339	380625	+		citrate synthase
HER17_RS01625	HER17_RS01625	1	NZ_CP051652	380691	382358	-		MCP four helix bundle domain-containing protein
HER17_RS01630	HER17_RS01630	1	NZ_CP051652	382635	382841	+		hypothetical protein
HER17_RS01635	HER17_RS01635	1	NZ_CP051652	382831	384534	-		GNAT family N-acetyltransferase
HER17_RS01640	HER17_RS01640	1	NZ_CP051652	384890	385228	+		helix-turn-helix transcriptional regulator
HER17_RS01645	HER17_RS01645	1	NZ_CP051652	385218	386513	+		type II toxin-antitoxin system HipA family toxin
HER17_RS01650	HER17_RS01650	1	NZ_CP051652	386510	386986	+		transcription elongation factor GreB
HER17_RS01655	HER17_RS01655	1	NZ_CP051652	387056	387937	-		CoA ester lyase
HER17_RS01660	HER17_RS01660	1	NZ_CP051652	388188	390086	+		IucA/IucC family siderophore biosynthesis protein
HER17_RS01665	HER17_RS01665	1	NZ_CP051652	390169	392364	+		TonB-dependent siderophore receptor
HER17_RS01670	HER17_RS01670	1	NZ_CP051652	392406	393809	+		Y4yA family PLP-dependent enzyme
HER17_RS01675	HER17_RS01675	1	NZ_CP051652	393823	394839	+		cysteine synthase family protein
HER17_RS01680	HER17_RS01680	1	NZ_CP051652	394850	396019	+		NAD/NADP octopine/nopaline dehydrogenase family protein
HER17_RS01685	HER17_RS01685	1	NZ_CP051652	396080	397330	+		MFS transporter
HER17_RS01690	HER17_RS01690	1	NZ_CP051652	397323	398483	+		ABC transporter substrate-binding protein
HER17_RS01695	HER17_RS01695	1	NZ_CP051652	398552	398962	+		ParB N-terminal domain-containing protein
HER17_RS01700	HER17_RS01700	1	NZ_CP051652	399295	400014	+		two-component system response regulator OmpR
HER17_RS01705	HER17_RS01705	1	NZ_CP051652	400011	401372	+		two-component system sensor histidine kinase EnvZ
HER17_RS01710	HER17_RS01710	1	NZ_CP051652	401468	403087	-		phosphoenolpyruvate carboxykinase (ATP)
HER17_RS01715	HER17_RS01715	1	NZ_CP051652	403286	404155	-		Hsp33 family molecular chaperone HslO
HER17_RS01720	HER17_RS01720	1	NZ_CP051652	404227	404637	-		ribosome-associated heat shock protein Hsp15
HER17_RS01725	HER17_RS01725	1	NZ_CP051652	404650	405336	-		GMP/IMP nucleotidase
HER17_RS01730	HER17_RS01730	1	NZ_CP051652	405454	407601	-		intracellular growth attenuator family protein
HER17_RS01735	HER17_RS01735	1	NZ_CP051652	408039	408596	+		ADP compounds hydrolase NudE
HER17_RS01740	HER17_RS01740	1	NZ_CP051652	408828	410252	+		DUF1593 domain-containing protein
HER17_RS01745	HER17_RS01745	1	NZ_CP051652	410375	412930	-		peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA
HER17_RS01750	HER17_RS01750	1	NZ_CP051652	413042	413893	+		pilus assembly protein PilM
HER17_RS01755	HER17_RS01755	1	NZ_CP051652	413896	414465	+		PilN domain-containing protein
HER17_RS01760	HER17_RS01760	1	NZ_CP051652	414458	415045	+		hypothetical protein
HER17_RS01765	HER17_RS01765	1	NZ_CP051652	415042	415419	+		DUF2531 family protein
HER17_RS01770	HER17_RS01770	1	NZ_CP051652	415519	416793	+		DNA uptake porin HofQ
HER17_RS01775	HER17_RS01775	1	NZ_CP051652	417145	417666	+		shikimate kinase AroK
HER17_RS01780	HER17_RS01780	1	NZ_CP051652	417718	418803	+		3-dehydroquinate synthase
HER17_RS01785	HER17_RS01785	1	NZ_CP051652	418987	420003	+		SPOR domain-containing protein
HER17_RS01790	HER17_RS01790	1	NZ_CP051652	420083	420895	+		adenine-specific DNA-methyltransferase
HER17_RS01795	HER17_RS01795	1	NZ_CP051652	421008	421685	+		ribulose-phosphate 3-epimerase
HER17_RS01800	HER17_RS01800	1	NZ_CP051652	421678	422382	+		phosphoglycolate phosphatase
HER17_RS01805	HER17_RS01805	1	NZ_CP051652	422379	423383	+		tryptophan--tRNA ligase
HER17_RS01810	HER17_RS01810	1	NZ_CP051652	423459	424916	-		amidohydrolase
HER17_RS01815	HER17_RS01815	1	NZ_CP051652	425015	425884	-		transporter substrate-binding domain-containing protein
HER17_RS01820	HER17_RS01820	1	NZ_CP051652	425961	426725	-		ATP-binding cassette domain-containing protein
HER17_RS01825	HER17_RS01825	1	NZ_CP051652	426722	427456	-		ABC transporter permease
HER17_RS01830	HER17_RS01830	1	NZ_CP051652	427456	428172	-		ABC transporter permease subunit
HER17_RS01835	HER17_RS01835	1	NZ_CP051652	428660	430039	-		uroporphyrinogen-III C-methyltransferase
HER17_RS01840	HER17_RS01840	1	NZ_CP051652	430066	430434	-		nitrite reductase small subunit NirD
HER17_RS01845	HER17_RS01845	1	NZ_CP051652	430431	432983	-		nitrite reductase large subunit
HER17_RS01850	HER17_RS01850	1	NZ_CP051652	433620	434774	+		mandelate racemase family protein
HER17_RS01855	HER17_RS01855	1	NZ_CP051652	434874	436484	+		ABC transporter substrate-binding protein
HER17_RS01860	HER17_RS01860	1	NZ_CP051652	436617	437657	+		ABC transporter permease
HER17_RS01865	HER17_RS01865	1	NZ_CP051652	437696	438577	+		ABC transporter permease
HER17_RS01870	HER17_RS01870	1	NZ_CP051652	438612	439436	+		ABC transporter ATP-binding protein
HER17_RS01875	HER17_RS01875	1	NZ_CP051652	439481	440257	+		ATP-binding cassette domain-containing protein
HER17_RS01880	HER17_RS01880	1	NZ_CP051652	440464	441048	+		peptidylprolyl isomerase A
HER17_RS01885	HER17_RS01885	1	NZ_CP051652	441129	442406	-		pectate lyase
HER17_RS01890	HER17_RS01890	1	NZ_CP051652	442576	443700	-		polysaccharide lyase
HER17_RS01895	HER17_RS01895	1	NZ_CP051652	444411	445535	-		polysaccharide lyase
HER17_RS01900	HER17_RS01900	1	NZ_CP051652	446204	447328	-		polysaccharide lyase
HER17_RS01905	HER17_RS01905	1	NZ_CP051652	448010	448585	+		aminodeoxychorismate synthase component II
HER17_RS01910	HER17_RS01910	1	NZ_CP051652	448705	449931	+		aspartate aminotransferase family protein
HER17_RS01915	HER17_RS01915	1	NZ_CP051652	450090	450722	-		cAMP-activated global transcriptional regulator CRP
HER17_RS01920	HER17_RS01920	1	NZ_CP051652	451096	451503	+		OsmC family protein
HER17_RS01925	HER17_RS01925	1	NZ_CP051652	451542	452411	-		phosphoribulokinase
HER17_RS01930	HER17_RS01930	1	NZ_CP051652	452537	452773	-		YheU family protein
HER17_RS01935	HER17_RS01935	1	NZ_CP051652	452770	453810	-		hydrolase
HER17_RS01940	HER17_RS01940	1	NZ_CP051652	453917	454519	+		LysE family translocator
HER17_RS01945	HER17_RS01945	1	NZ_CP051652	454579	456486	-		ABC transporter ATP-binding protein
HER17_RS01950	HER17_RS01950	1	NZ_CP051652	456612	457163	+		glutathione-regulated potassium-efflux system ancillary protein KefG
HER17_RS01955	HER17_RS01955	1	NZ_CP051652	457165	458976	+		glutathione-regulated potassium-efflux system protein KefB
HER17_RS01960	HER17_RS01960	1	NZ_CP051652	459227	459421	+		YheV family putative metal-binding protein
HER17_RS01965	HER17_RS01965	1	NZ_CP051652	459542	460126	+		peptidylprolyl isomerase
HER17_RS01970	HER17_RS01970	1	NZ_CP051652	460226	460444	-		SlyX family protein
HER17_RS01975	HER17_RS01975	1	NZ_CP051652	460727	461545	+		FKBP-type peptidyl-prolyl cis-trans isomerase
HER17_RS01980	HER17_RS01980	1	NZ_CP051652	461652	463175	-		PLP-dependent aminotransferase family protein
HER17_RS01985	HER17_RS01985	1	NZ_CP051652	463279	464091	+		YggS family pyridoxal phosphate-dependent enzyme
HER17_RS01990	HER17_RS01990	1	NZ_CP051652	464126	465397	+		serine hydroxymethyltransferase
HER17_RS01995	HER17_RS01995	1	NZ_CP051652	465502	466596	-		two-component system sensor histidine kinase PmrB
HER17_RS02000	HER17_RS02000	1	NZ_CP051652	466593	467261	-		two-component system response regulator PmrA
HER17_RS02005	HER17_RS02005	1	NZ_CP051652	467258	468904	-		phosphoethanolamine transferase EptA
HER17_RS02010	HER17_RS02010	1	NZ_CP051652	469083	469805	+		transcriptional regulator
HER17_RS02015	HER17_RS02015	1	NZ_CP051652	469805	470194	+		sulfurtransferase complex subunit TusD
HER17_RS02020	HER17_RS02020	1	NZ_CP051652	470204	470563	+		sulfurtransferase complex subunit TusC
HER17_RS02025	HER17_RS02025	1	NZ_CP051652	470581	470868	+		sulfurtransferase complex subunit TusB
HER17_RS02030	HER17_RS02030	1	NZ_CP051652	471000	471374	+		30S ribosomal protein S12
HER17_RS02035	HER17_RS02035	1	NZ_CP051652	471471	471941	+		30S ribosomal protein S7
HER17_RS02040	HER17_RS02040	1	NZ_CP051652	472038	474152	+		elongation factor G
HER17_RS02045	HER17_RS02045	1	NZ_CP051652	474222	475406	+		elongation factor Tu
HER17_RS02050	HER17_RS02050	1	NZ_CP051652	475611	475805	+		bacterioferritin-associated ferredoxin
HER17_RS02055	HER17_RS02055	1	NZ_CP051652	475878	476351	+		bacterioferritin
HER17_RS02060	HER17_RS02060	1	NZ_CP051652	476656	476967	+		30S ribosomal protein S10
HER17_RS02065	HER17_RS02065	1	NZ_CP051652	477000	477629	+		50S ribosomal protein L3
HER17_RS02070	HER17_RS02070	1	NZ_CP051652	477640	478245	+		50S ribosomal protein L4
HER17_RS02075	HER17_RS02075	1	NZ_CP051652	478242	478544	+		50S ribosomal protein L23
HER17_RS02080	HER17_RS02080	1	NZ_CP051652	478562	479383	+		50S ribosomal protein L2
HER17_RS02085	HER17_RS02085	1	NZ_CP051652	479400	479678	+		30S ribosomal protein S19
HER17_RS02090	HER17_RS02090	1	NZ_CP051652	479693	480025	+		50S ribosomal protein L22
HER17_RS02095	HER17_RS02095	1	NZ_CP051652	480043	480744	+		30S ribosomal protein S3
HER17_RS02100	HER17_RS02100	1	NZ_CP051652	480757	481167	+		50S ribosomal protein L16
HER17_RS02105	HER17_RS02105	1	NZ_CP051652	481167	481358	+		50S ribosomal protein L29
HER17_RS02110	HER17_RS02110	1	NZ_CP051652	481358	481612	+		30S ribosomal protein S17
HER17_RS02115	HER17_RS02115	1	NZ_CP051652	481774	482145	+		50S ribosomal protein L14
HER17_RS02120	HER17_RS02120	1	NZ_CP051652	482156	482470	+		50S ribosomal protein L24
HER17_RS02125	HER17_RS02125	1	NZ_CP051652	482485	483024	+		50S ribosomal protein L5
HER17_RS02130	HER17_RS02130	1	NZ_CP051652	483038	483343	+		30S ribosomal protein S14
HER17_RS02135	HER17_RS02135	1	NZ_CP051652	483377	483769	+		30S ribosomal protein S8
HER17_RS02140	HER17_RS02140	1	NZ_CP051652	483782	484315	+		50S ribosomal protein L6
HER17_RS02145	HER17_RS02145	1	NZ_CP051652	484325	484678	+		50S ribosomal protein L18
HER17_RS02150	HER17_RS02150	1	NZ_CP051652	484693	485193	+		30S ribosomal protein S5
HER17_RS02155	HER17_RS02155	1	NZ_CP051652	485199	485378	+		50S ribosomal protein L30
HER17_RS02160	HER17_RS02160	1	NZ_CP051652	485382	485816	+		50S ribosomal protein L15
HER17_RS02165	HER17_RS02165	1	NZ_CP051652	485824	487155	+		preprotein translocase subunit SecY
HER17_RS02170	HER17_RS02170	1	NZ_CP051652	487189	487305	+		50S ribosomal protein L36
HER17_RS02175	HER17_RS02175	1	NZ_CP051652	487452	487808	+		30S ribosomal protein S13
HER17_RS02180	HER17_RS02180	1	NZ_CP051652	487825	488214	+		30S ribosomal protein S11
HER17_RS02185	HER17_RS02185	1	NZ_CP051652	488245	488865	+		30S ribosomal protein S4
HER17_RS02190	HER17_RS02190	1	NZ_CP051652	488891	489880	+		DNA-directed RNA polymerase subunit alpha
HER17_RS02195	HER17_RS02195	1	NZ_CP051652	489921	490313	+		50S ribosomal protein L17
HER17_RS02200	HER17_RS02200	1	NZ_CP051652	490521	490736	+		alternative ribosome-rescue factor A
HER17_RS02205	HER17_RS02205	1	NZ_CP051652	490764	491177	-		large-conductance mechanosensitive channel protein MscL
HER17_RS02210	HER17_RS02210	1	NZ_CP051652	491269	492645	-		Trk system potassium transporter TrkA
HER17_RS02215	HER17_RS02215	1	NZ_CP051652	492702	493991	-		16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB
HER17_RS02220	HER17_RS02220	1	NZ_CP051652	494059	495006	-		methionyl-tRNA formyltransferase
HER17_RS02225	HER17_RS02225	1	NZ_CP051652	495030	495542	-		peptide deformylase
HER17_RS02230	HER17_RS02230	1	NZ_CP051652	495671	496792	+		DNA-protecting protein DprA
HER17_RS02235	HER17_RS02235	1	NZ_CP051652	496764	497237	+		DUF494 domain-containing protein
HER17_RS02240	HER17_RS02240	1	NZ_CP051652	497258	497815	+		topoisomerase DNA-binding C4 zinc finger domain-containing protein
HER17_RS02245	HER17_RS02245	1	NZ_CP051652	497808	498377	+		L-threonylcarbamoyladenylate synthase type 1 TsaC
HER17_RS02250	HER17_RS02250	1	NZ_CP051652	498397	499224	+		shikimate dehydrogenase
HER17_RS02255	HER17_RS02255	1	NZ_CP051652	499221	499478	+		DUF1488 domain-containing protein
HER17_RS02260	HER17_RS02260	1	NZ_CP051652	499463	500011	-		gamma carbonic anhydrase family protein
HER17_RS02265	HER17_RS02265	2	NZ_CP051652	500501	502055	+		16S ribosomal RNA
HER17_RS02270	HER17_RS02270	5	NZ_CP051652	502189	502264	+		tRNA-Glu
HER17_RS02275	HER17_RS02275	2	NZ_CP051652	502491	505426	+		23S ribosomal RNA
HER17_RS02280	HER17_RS02280	2	NZ_CP051652	505539	505654	+		5S ribosomal RNA
HER17_RS02285	HER17_RS02285	1	NZ_CP051652	505897	506826	+		homoserine O-succinyltransferase
HER17_RS02290	HER17_RS02290	1	NZ_CP051652	507110	508708	+		malate synthase A
HER17_RS02295	HER17_RS02295	1	NZ_CP051652	508740	510047	+		isocitrate lyase
HER17_RS02300	HER17_RS02300	1	NZ_CP051652	510096	511871	+		bifunctional isocitrate dehydrogenase kinase/phosphatase
HER17_RS02305	HER17_RS02305	1	NZ_CP051652	512144	512974	-		glyoxylate bypass operon transcriptional repressor IclR
HER17_RS02310	HER17_RS02310	1	NZ_CP051652	513291	516974	+		methionine synthase
HER17_RS02315	HER17_RS02315	1	NZ_CP051652	517487	518443	+		AraC family transcriptional regulator
HER17_RS02320	HER17_RS02320	1	NZ_CP051652	518648	520750	+		TonB-dependent siderophore receptor
HER17_RS02325	HER17_RS02325	1	NZ_CP051652	520821	522275	-		DASS family sodium-coupled anion symporter
HER17_RS02330	HER17_RS02330	1	NZ_CP051652	522582	524228	+		Na/Pi cotransporter family protein
HER17_RS02335	HER17_RS02335	1	NZ_CP051652	524581	525957	-		lysine-sensitive aspartokinase 3
HER17_RS02340	HER17_RS02340	1	NZ_CP051652	526467	528116	+		glucose-6-phosphate isomerase
HER17_RS02345	HER17_RS02345	1	NZ_CP051652	528160	528504	+		DUF4156 domain-containing protein
HER17_RS02350	HER17_RS02350	1	NZ_CP051652	528565	529617	-		EF-P beta-lysylation protein EpmB
HER17_RS02355	HER17_RS02355	1	NZ_CP051652	529659	530225	+		elongation factor P
HER17_RS02360	HER17_RS02360	1	NZ_CP051652	530408	530539	+		entericidin A/B family lipoprotein
HER17_RS02365	HER17_RS02365	1	NZ_CP051652	530653	530928	+		DMT family protein
HER17_RS02370	HER17_RS02370	1	NZ_CP051652	530922	531446	-		outer membrane lipoprotein Blc
HER17_RS02375	HER17_RS02375	1	NZ_CP051652	531625	531981	-		fumarate reductase subunit FrdD
HER17_RS02380	HER17_RS02380	1	NZ_CP051652	531996	532391	-		fumarate reductase subunit FrdC
HER17_RS02385	HER17_RS02385	1	NZ_CP051652	532405	533142	-		succinate dehydrogenase/fumarate reductase iron-sulfur subunit
HER17_RS02390	HER17_RS02390	1	NZ_CP051652	533135	534931	-		fumarate reductase (quinol) flavoprotein subunit
HER17_RS02395	HER17_RS02395	1	NZ_CP051652	535405	536382	+		elongation factor P--(R)-beta-lysine ligase
HER17_RS02400	HER17_RS02400	1	NZ_CP051652	536434	539757	-		miniconductance mechanosensitive channel MscM
HER17_RS02405	HER17_RS02405	1	NZ_CP051652	539814	540842	-		phosphatidylserine decarboxylase
HER17_RS02410	HER17_RS02410	1	NZ_CP051652	540990	542039	-		small ribosomal subunit biogenesis GTPase RsgA
HER17_RS02415	HER17_RS02415	1	NZ_CP051652	542223	542765	+		oligoribonuclease
HER17_RS02420	HER17_RS02420	5	NZ_CP051652	542982	543057	+		tRNA-Gly
HER17_RS02425	HER17_RS02425	5	NZ_CP051652	543134	543209	+		tRNA-Gly
HER17_RS02430	HER17_RS02430	1	NZ_CP051652	543670	544215	+		hypothetical protein
